D-14,D-13,D-12,D-11,D-10,D-9,D-8,D-7,D-6,D-5,D-4,D-3,D-2,D-1,Dday,marketAverage,fluctuation,amount,label
3.3,-4.06,3.02,-9.0,-3.01,-0.11,10.65,1.3,0.59,-2.07,7.84,0.84,-6.65,-0.2,-3.17,0.64,3,3,-13.2172131147541
-2.95,8.2,3.9,-5.31,-0.88,7.44,4.34,-0.89,3.3,-4.06,3.02,-9.0,-3.01,-0.11,10.65,0.18,3,3,2.8084252758274753
-0.29,0.05,0.39,0.1,1.02,-0.29,-0.58,0.29,-0.05,0.39,0.0,-0.29,0.72,0.1,0.24,-0.09,1,1,0.14312977099235624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,1,1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,1,1,5.5264411624583065
0.99,-1.03,0.0,2.38,-0.97,-0.15,0.68,0.0,-0.29,0.05,0.39,0.1,1.02,-0.29,-0.58,-1.25,1,1,1.1611030478954953
-0.2,0.0,0.0,0.0,0.0,-0.45,0.0,0.3,-0.35,0.55,0.0,0.0,-1.05,-0.66,-1.01,-2.14,1,1,0.0
-0.99,0.85,-0.05,0.99,-1.03,0.0,2.38,-0.97,-0.15,0.68,0.0,-0.29,0.05,0.39,0.1,1.63,1,1,1.3081395348837122
-2.56,-0.44,1.76,0.43,2.59,2.52,0.0,2.87,-0.8,0.0,1.2,-1.19,0.4,0.8,0.4,0.63,2,2,4.743083003952564
-4.51,3.86,-1.24,-2.51,-0.43,-3.45,4.46,5.98,2.82,-1.96,-0.8,-1.61,2.87,-0.4,0.8,0.65,2,2,9.92063492063493
0.94,0.08,-0.68,0.51,-2.37,-1.04,-0.44,-1.15,-1.25,-2.53,-4.44,3.49,0.47,2.61,0.82,1.31,2,2,-1.8018018018018056
-1.37,0.83,-1.37,1.67,-3.84,-1.14,0.58,-0.57,-2.31,-1.77,-3.3,3.11,2.41,2.35,-0.29,0.17,2,2,13.544668587896247
3.87,-5.12,3.08,-5.53,0.16,-2.29,3.72,-2.81,-1.76,2.29,-2.55,0.0,0.98,1.3,0.56,0.37,2,2,9.713375796178347
-1.16,-1.35,-0.55,1.84,-1.8,0.09,2.11,-0.99,0.91,1.35,-0.09,-1.78,0.9,-0.45,-0.63,-0.09,2,2,-2.8079710144927494
0.05,-0.19,-0.53,-0.24,-0.78,-0.15,0.05,0.0,0.64,0.0,0.68,-0.39,-0.24,0.24,0.19,1.57,1,1,3.0097087378640808
-0.17,0.51,0.67,-0.06,-0.56,0.06,0.45,-0.84,0.11,0.79,0.17,0.28,0.06,-0.5,0.67,-0.13,1,1,5.472636815920406
0.1,0.05,-0.19,-0.53,-0.24,-0.78,-0.15,0.05,0.0,0.64,0.0,0.68,-0.39,-0.24,0.24,2.14,1,1,3.6964980544747172
-0.73,0.15,-0.19,-0.63,-0.44,-0.1,-0.64,0.55,0.35,-0.15,0.2,0.05,1.03,-0.58,1.42,-1.29,1,1,-1.594973417109713
0.88,0.31,-1.18,-0.62,0.26,0.31,0.89,0.41,-0.26,-1.34,0.47,0.05,1.09,0.05,0.41,1.07,1,1,2.2517911975435068
0.64,0.0,0.68,-0.39,-0.24,0.24,0.19,-0.15,0.05,0.83,0.77,-0.29,1.06,-0.62,0.67,-0.46,1,1,1.0910815939279006
4.05,1.73,4.68,-2.03,4.56,0.0,4.76,0.76,-1.5,1.15,-0.38,-5.3,0.4,1.2,-1.18,0.46,2,2,39.04382470119523
0.74,-1.1,1.86,1.09,3.97,-0.69,0.0,-1.4,0.0,1.42,-0.35,6.32,0.66,-1.31,2.66,0.22,2,2,6.148867313915862
-2.72,1.6,-2.36,1.21,0.4,0.79,3.15,-3.82,0.0,-0.4,1.2,-3.15,3.66,-0.39,1.18,-2.24,2,2,-3.5019455252918275
-0.46,2.75,-2.23,1.37,-1.35,-0.46,-1.83,0.0,-1.4,2.37,2.78,4.05,1.73,4.68,-2.03,0.34,2,2,12.03319502074689
-1.54,-4.71,-2.47,-1.27,1.28,-1.27,-5.13,0.0,4.5,-0.86,-3.48,-1.35,-0.46,2.75,-2.23,1.42,2,2,20.547945205479444
-1.69,0.43,0.0,-0.85,-0.43,-2.16,-2.21,6.79,-0.42,-5.96,0.0,-7.69,-3.92,3.57,1.97,1.56,2,2,18.357487922705307
-0.33,0.48,0.14,-0.62,-0.05,2.35,0.37,0.65,-0.56,-0.56,-1.03,1.23,0.23,0.0,0.93,-1.22,1,1,-0.9250693802035137
0.11,0.48,-0.37,-0.48,-0.16,0.81,0.16,-0.48,1.23,0.42,0.53,-1.26,-0.37,-1.86,-3.04,-2.8,1,1,1.5651201788708713
2.16,-1.37,2.25,2.78,-2.65,-0.79,-1.53,-1.18,-0.92,1.26,0.11,2.16,2.06,-0.83,-1.52,0.35,1,1,5.944798301486198
-0.85,-1.33,2.16,-1.37,2.25,2.78,-2.65,-0.79,-1.53,-1.18,-0.92,1.26,0.11,2.16,2.06,-0.44,1,1,1.607050285121825
-1.27,0.77,-2.25,-0.89,-0.85,-1.33,2.16,-1.37,2.25,2.78,-2.65,-0.79,-1.53,-1.18,-0.92,0.51,1,1,8.547945205479458
0.05,-1.74,-0.35,-1.42,-0.26,0.0,0.72,0.0,0.82,1.42,3.16,-1.9,-0.99,-1.75,-1.12,0.72,1,1,-5.100463678516231
0.97,0.46,-0.56,-0.93,0.74,0.57,1.79,2.02,0.8,-1.49,-2.09,0.62,2.05,0.03,-1.85,-1.7,1,1,-1.590246488205671
-2.05,-0.17,1.8,0.97,-0.82,-0.14,-1.23,0.03,-2.6,0.89,0.79,-0.32,1.82,-1.64,-2.43,-2.29,1,1,2.883306521470108
-0.22,-0.93,-0.51,0.2,0.46,0.45,1.48,-0.59,0.87,1.21,0.05,0.34,0.32,-0.48,-0.17,-0.36,1,1,-1.1186945142915738
-0.07,0.32,-0.61,-0.02,0.17,0.56,-0.71,-0.73,-1.33,0.98,0.77,-0.61,0.62,-0.32,-1.08,-1.0,1,1,0.5965850648014914
0.77,-0.13,0.13,0.61,-1.65,2.1,0.82,1.38,0.09,0.25,0.49,-0.46,0.28,-0.12,-0.18,-0.46,1,1,-2.7446300715990413
-0.24,0.52,2.58,-0.7,0.84,1.47,-0.69,0.56,-0.53,-0.07,1.26,0.2,0.13,-0.62,0.43,0.89,1,1,-0.527545909849747
-0.45,0.75,0.3,-0.74,-0.15,-0.8,-0.5,1.57,1.25,1.53,-0.05,0.29,-0.34,0.53,-0.44,1.5,2,3,2.7214880078316295
-0.2,0.05,0.35,-0.5,0.2,1.11,0.4,0.79,0.15,-0.15,-0.69,0.15,-0.94,-0.45,0.75,2.18,2,3,3.490121351920572
-0.5,1.57,1.25,1.53,-0.05,0.29,-0.34,0.53,-0.44,0.15,0.87,0.29,-0.62,0.97,-0.62,-0.31,2,3,0.5814516910553458
1.25,1.53,-0.05,0.29,-0.34,0.53,-0.44,0.15,0.87,0.29,-0.62,0.97,-0.62,1.16,-0.14,3.5,2,3,0.8250983402091627
0.75,0.3,-0.74,-0.15,-0.8,-0.5,1.57,1.25,1.53,-0.05,0.29,-0.34,0.53,-0.44,0.15,0.52,2,3,2.0821114369501403
-0.2,0.05,0.35,-0.5,0.2,1.11,0.4,0.79,0.15,-0.15,-0.69,0.15,-0.94,-0.45,0.75,2.18,2,3,3.490121351920572
2.93,3.32,0.0,-1.38,-1.86,1.9,0.93,0.92,-3.2,2.83,0.0,0.92,0.91,0.45,-0.45,-2.14,2,2,8.108108108108114
0.49,2.35,1.5,-1.48,-1.98,-0.89,-1.55,0.5,0.16,0.0,-0.9,-0.25,-0.33,1.0,-0.33,-0.46,2,2,-7.0364238410596025
-0.43,0.0,0.0,-0.43,-0.43,-0.43,-2.16,-0.44,-0.89,1.35,2.21,0.87,-0.43,-0.43,3.46,-0.47,2,2,9.0376569037657
3.69,0.0,0.0,0.0,-3.11,-0.46,-2.3,1.89,-2.31,0.47,0.0,0.0,-2.36,1.45,-1.43,-0.27,2,2,4.347826086956519
-0.51,-1.03,0.1,0.62,-0.93,0.0,0.94,1.44,-0.2,1.02,2.82,-1.47,1.0,0.0,-1.48,1.15,2,2,15.500000000000004
0.93,2.3,-2.7,1.39,-0.46,-0.92,0.93,-1.83,0.47,-0.47,-0.47,-1.41,-3.33,-1.48,-2.6,-2.45,2,2,-1.0266940451745366
-1.06,0.44,0.31,-1.68,-1.53,-0.27,-1.18,-0.98,-0.19,0.85,0.68,-1.08,-0.38,1.1,1.87,0.88,2,2,4.950758583976578
0.59,1.07,1.75,-1.9,1.54,1.05,-0.79,-2.19,-0.22,0.26,-0.37,2.58,-0.97,5.7,1.03,-0.34,2,2,2.2789115646258518
-0.1,1.33,0.16,-0.23,-0.99,0.3,-0.83,-0.2,-0.4,-1.51,0.03,0.0,0.58,-1.66,0.62,-0.02,2,2,3.803975325565445
0.91,-1.18,1.0,-1.54,0.73,-3.38,-0.57,1.04,1.71,1.15,-1.33,0.79,0.78,0.5,0.83,0.52,2,2,-7.9737848170398635
0.89,-0.73,-0.74,-0.37,-2.33,0.06,-0.03,-0.32,0.7,0.54,0.72,0.69,0.03,-0.03,-1.27,-0.88,2,2,4.806786050895373
-1.51,0.03,0.0,0.58,-1.66,0.62,1.17,0.24,0.17,0.64,0.17,-0.17,0.0,-0.23,0.67,0.83,2,2,6.208277703604814
0.91,-0.52,0.91,-0.76,0.48,-0.28,1.1,-1.04,-1.14,0.63,1.15,0.61,-0.09,0.85,1.07,1.07,2,1,-1.0129170151472966
0.0,0.45,-0.45,2.0,0.59,-0.88,0.25,0.49,0.05,0.24,0.29,0.0,0.15,-0.92,0.39,-1.52,2,1,0.39196472317490905
3.05,0.25,0.49,-0.15,0.0,2.31,0.91,-0.52,0.91,-0.76,0.48,-0.28,1.1,-1.04,-1.14,-1.71,2,1,2.7909681170656064
-0.09,0.0,0.14,0.84,0.37,-0.6,-0.33,-0.47,-0.09,-1.59,-1.57,-0.63,0.1,-0.93,0.64,-0.28,2,1,-2.2997542997542975
-0.45,2.0,0.59,-0.88,0.25,0.49,0.05,0.24,0.29,0.0,0.15,-0.92,0.39,-0.68,-1.57,0.27,2,1,1.8945469125902115
-0.09,0.85,1.07,0.37,0.23,-0.78,1.2,0.23,0.5,-2.86,-0.19,-0.09,0.0,0.14,0.84,3.5,2,1,-5.806572068707993
-0.04,-0.17,0.27,0.12,-0.05,0.13,-0.21,-0.16,-0.05,0.22,0.28,-0.21,0.04,-0.07,0.2,1.07,2,1,-0.9586874876457818
0.09,0.4,-0.01,-0.02,0.0,0.32,-0.06,-0.17,0.07,-0.12,0.0,0.15,-0.32,-0.1,0.19,-0.01,2,1,-0.6889665501747411
0.23,-0.2,-0.23,-0.23,-0.3,0.47,0.09,0.4,-0.01,-0.02,0.0,0.32,-0.06,-0.17,0.07,0.3,2,1,-0.6975585450921806
0.23,-0.26,0.2,-0.44,0.08,0.07,0.14,-0.33,-0.09,0.08,0.02,0.07,0.09,-0.07,-0.19,-0.09,2,1,0.632657160072303
-0.23,-0.23,-0.3,0.47,0.09,0.4,-0.01,-0.02,0.0,0.32,-0.06,-0.17,0.07,-0.12,0.0,-0.03,2,1,-0.858026538960388
-0.34,-0.09,-0.38,-0.36,-0.12,0.56,-0.02,0.23,-0.26,0.2,-0.44,0.08,0.07,0.14,-0.33,1.0,2,1,0.35115882411960175
-0.3,1.8,-0.29,0.59,0.29,1.17,0.0,-2.89,-0.3,1.49,0.59,-2.05,-4.78,-1.25,-0.63,-1.47,3,3,7.647584973166377
-1.0,2.01,0.0,0.0,3.95,1.58,-1.25,-2.21,-0.97,0.65,1.94,-0.32,2.87,-0.31,0.93,1.61,3,3,-4.610081861266691
-0.77,0.26,1.38,11.66,0.99,-29.96,-4.96,5.56,-3.54,2.12,-4.25,-4.9,29.94,7.74,-18.65,0.28,3,3,-4.311251314405884
-3.74,0.56,1.1,0.27,-0.27,0.0,-1.64,0.56,-0.55,0.0,1.11,0.0,-0.82,-1.39,-1.12,-0.23,3,3,-0.5568814638027053
4.58,-0.63,2.52,-1.23,0.93,2.77,-2.4,1.84,-0.6,0.91,1.2,0.0,-0.3,0.0,1.19,0.32,3,3,-2.0584602717167555
0.94,0.62,-0.62,1.24,0.61,0.91,0.6,0.0,0.6,0.0,0.6,0.59,5.29,1.4,-0.55,-0.88,3,3,-0.8530438154323416
-1.96,-0.29,-2.01,1.17,2.02,-1.13,1.72,-1.41,2.86,0.83,-0.55,-1.66,1.41,-2.78,1.43,-0.43,2,2,-5.0704225352112715
1.85,-1.19,0.0,-0.25,-0.06,0.19,-0.44,-0.83,-1.22,3.58,1.7,-0.06,1.11,-0.37,0.49,0.33,2,2,11.858190709046458
-0.05,-1.41,-1.22,0.96,-0.32,-2.5,-0.49,0.0,0.22,3.45,2.59,-0.72,-1.09,-0.53,-1.43,-0.4,2,2,17.300482056775568
0.0,-0.93,-0.94,0.0,3.16,-0.61,1.23,1.22,1.2,0.89,-1.47,1.8,-3.24,-0.61,2.45,-0.71,2,2,-3.880597014925369
-1.23,0.62,1.85,1.21,-0.9,0.3,-3.01,0.93,-0.62,1.55,-1.83,5.59,-1.18,-0.89,-1.5,-1.43,2,2,11.585365853658548
2.49,-1.21,0.74,-0.73,0.98,-0.49,-0.98,0.0,2.22,0.72,-0.24,-1.44,-0.49,-2.21,0.25,0.89,2,2,-2.749999999999997
-0.34,1.24,-1.0,0.22,-0.45,-1.69,2.29,0.67,0.0,0.22,1.0,-1.1,0.33,0.33,0.99,-0.79,2,3,-0.9846827133479175
-0.34,1.24,-1.0,0.22,-0.45,-1.69,2.29,0.67,0.0,0.22,1.0,-1.1,0.33,0.33,0.99,-0.79,2,3,-0.9846827133479175
1.01,-2.23,0.46,0.23,1.02,-1.57,-1.48,-0.35,1.16,-1.03,-0.81,0.47,0.35,0.0,-0.46,0.42,2,3,1.5116279069767424
-2.38,0.44,-0.99,-0.22,1.57,-1.98,-0.22,1.8,-0.33,0.33,-1.11,-1.34,-0.34,1.14,-0.56,0.44,2,3,10.633484162895934
-0.11,-0.45,-0.34,1.24,-1.0,0.22,-0.45,-1.69,2.29,0.67,0.0,0.22,1.0,-1.1,0.33,-0.14,2,3,0.8869179600886845
0.95,1.41,0.58,-1.84,-0.59,0.35,0.0,1.53,-0.58,2.79,-1.13,-0.8,0.35,-1.84,1.64,-1.22,2,3,-0.4608294930875556
-1.68,3.03,0.0,0.18,-0.92,-0.56,-0.37,-0.37,-1.13,2.28,1.48,0.73,-2.0,-1.3,-2.44,-0.91,2,3,-1.9230769230769273
2.84,0.13,1.13,1.12,0.61,0.85,-2.9,1.87,-1.22,9.16,-0.45,0.0,0.91,2.6,-0.44,-0.07,2,3,-6.961302218250509
4.33,-3.02,-1.17,0.52,-0.78,0.79,0.26,-1.69,0.66,6.83,-2.83,2.53,-0.62,-1.74,-1.26,-0.7,2,3,2.0487344509837246
4.99,-0.21,0.73,0.93,-0.82,-0.51,0.52,0.62,-1.33,-0.62,10.0,0.38,0.0,-2.64,-1.94,-0.23,2,3,-6.9169960474308345
0.85,-2.9,1.87,-1.22,9.16,-0.45,0.0,0.91,2.6,-0.44,-0.66,-0.33,-0.11,-1.79,-0.68,-1.62,2,3,-0.3435821665611294
-0.72,0.72,-5.5,0.63,-2.51,6.31,0.24,-2.06,-0.25,-0.62,-1.37,-1.26,-2.94,-2.24,1.48,0.8,2,3,5.844606077085168
0.0,-0.82,-0.42,9.6,1.52,-2.63,-2.44,2.76,1.79,2.52,-2.94,-1.9,0.13,0.77,-0.38,-0.03,1,2,-5.769230769230771
-0.38,0.26,-1.02,0.52,-1.54,1.96,0.51,-2.68,-0.39,-1.31,1.33,-0.92,-1.46,0.4,-1.07,-0.35,1,2,6.0975609756097615
0.0,-0.81,-1.36,0.97,-1.23,0.55,-2.89,-1.7,0.14,-1.59,-0.44,0.15,-2.06,1.2,1.19,0.62,1,2,-6.588579795021965
0.14,1.28,0.14,0.42,0.42,0.83,3.31,1.73,4.85,-0.38,-3.01,0.65,-1.29,-2.21,-0.13,-0.07,1,2,9.733333333333327
0.32,0.97,2.02,1.57,0.51,-18.2,-7.13,-0.4,-5.41,0.0,1.71,-0.7,-0.14,0.57,1.13,0.35,1,2,0.278551532033422
1.26,0.45,-0.34,0.57,-0.23,0.23,-1.13,-1.71,0.35,1.04,0.23,5.82,0.65,0.96,1.17,-0.89,1,2,4.092339979013637
-0.26,-0.62,-1.46,0.69,-1.52,-0.11,0.96,1.59,-0.47,0.68,0.0,0.31,0.47,0.0,-1.24,1.03,2,2,-3.9665970772442605
-0.24,-0.34,-0.44,0.05,0.0,-1.77,0.05,0.4,-1.29,-2.32,-0.46,0.67,0.67,0.0,0.0,1.06,2,2,-0.8686765457332601
-1.29,-2.32,-0.46,0.67,0.67,0.0,0.0,-1.07,-0.26,-0.62,-1.46,0.69,-1.52,-0.11,0.96,-0.93,2,2,0.26441036488631386
0.1,-0.24,-0.34,-0.44,0.05,0.0,-1.77,0.05,0.4,-1.29,-2.32,-0.46,0.67,0.67,0.0,1.32,2,2,-0.8686765457332601
0.54,0.1,-0.24,-0.34,-0.44,0.05,0.0,-1.77,0.05,0.4,-1.29,-2.32,-0.46,0.67,0.67,2.7,2,2,-1.328564128768528
0.15,0.6,0.99,0.2,0.0,0.54,0.1,-0.24,-0.34,-0.44,0.05,0.0,-1.77,0.05,0.4,2.18,2,2,-6.013916500994032
0.02,-0.54,0.29,-0.32,-0.28,0.21,-0.57,-1.15,0.37,-1.47,-0.75,-1.48,1.21,-0.31,-1.12,-1.35,1,1,2.205660739238846
0.77,0.61,0.54,0.63,-0.4,0.55,0.32,-0.65,0.36,0.65,-0.4,-0.57,1.08,-0.16,0.29,0.02,1,1,-3.3843590544621494
1.31,-1.17,-0.04,0.51,-0.27,-2.24,-1.07,0.03,2.13,0.91,1.37,2.16,0.07,-0.04,0.1,0.24,1,1,1.9267649526549135
0.71,-0.25,-0.25,0.95,0.65,0.57,0.41,0.58,-0.01,0.62,-0.5,-1.07,-0.46,0.84,-0.23,0.09,1,1,0.03486837189610181
0.42,1.16,0.57,-0.06,0.37,0.09,-0.66,0.06,0.52,1.08,0.27,-0.09,0.02,0.68,-1.31,-1.52,1,1,0.4312557757469859
0.59,-0.33,-0.3,0.32,0.09,0.63,0.09,0.09,-0.73,1.48,0.51,0.15,-0.38,-0.27,-0.23,-0.61,1,1,-2.0779297335534075
0.24,1.22,0.72,-0.48,1.68,7.08,1.54,1.74,4.69,-2.85,-11.53,0.0,-0.47,-2.62,3.67,2.7,2,2,-8.490566037735848
-0.11,11.12,-1.43,-8.5,5.32,5.81,-1.93,-0.62,-4.28,5.56,-1.96,10.0,-3.25,-1.38,-3.41,-0.19,2,2,18.795430944963655
1.01,1.0,2.31,0.0,-3.23,2.0,0.65,-1.95,0.66,-2.63,-4.39,4.24,0.34,-1.35,-2.74,1.08,2,2,-10.563380281690138
4.55,1.09,-2.8,0.44,-3.3,-2.96,2.58,0.0,-0.92,-3.93,7.21,-5.83,-2.38,2.2,4.3,-0.6,2,2,-3.89016018306636
0.25,2.24,-2.44,1.25,3.7,0.71,0.71,2.82,-3.42,2.36,-1.39,-2.58,2.64,-1.87,-1.91,-0.7,2,2,0.7299270072992803
0.46,-0.23,-2.29,-1.41,-0.95,-0.72,0.24,1.45,-2.86,-2.45,0.0,0.0,2.01,-3.2,0.25,0.13,2,2,-4.060913705583758
-1.09,0.69,2.19,-1.47,5.16,0.13,-0.77,0.0,-1.3,-1.58,-2.94,2.75,2.82,3.0,2.28,-0.34,3,2,19.8019801980198
-0.93,-2.34,-4.88,1.61,-1.88,-1.01,-0.2,2.15,-1.5,-0.1,1.52,0.1,-1.0,0.0,-8.28,-3.52,3,2,-8.149779735682817
2.37,3.09,-1.61,-2.29,-2.12,0.23,6.36,-0.11,0.96,2.43,-1.45,-0.1,4.93,-0.3,-0.2,-0.42,3,2,-5.929648241206031
5.26,-1.92,9.8,3.93,-5.15,-2.17,10.37,-1.01,-0.34,-7.48,1.47,-1.81,2.21,-2.53,-2.22,-0.43,3,2,1.8939393939394034
1.84,-5.42,1.53,10.53,-1.02,-2.75,-2.47,-2.54,1.49,-3.66,-1.9,-2.71,-2.39,-2.45,-6.69,-3.5,3,2,-5.829596412556048
-0.28,2.37,0.0,-1.09,0.69,2.19,-1.47,5.16,0.13,-0.77,0.0,-1.3,-1.58,-2.94,2.75,1.0,3,2,25.60321715817695
-1.72,0.0,-1.53,0.0,0.67,1.98,1.51,0.85,0.0,-1.05,-1.92,0.0,-4.57,-3.19,0.71,0.5,2,2,6.542056074766345
1.51,0.85,0.0,-1.05,-1.92,0.0,-4.57,-3.19,0.71,-1.4,-4.03,-0.49,3.97,0.0,0.72,-0.58,2,2,1.6587677725118377
-0.24,-1.71,-0.5,3.24,0.72,-0.48,0.24,-1.68,-1.22,1.49,1.46,-2.64,-4.69,-0.78,-4.18,-3.5,2,2,-2.452316076294281
9.87,-10.74,0.44,6.75,1.43,0.6,-1.6,-1.63,3.1,2.0,-1.57,-2.79,-1.64,0.0,1.25,0.94,2,2,-7.628865979381438
1.43,0.6,-1.6,-1.63,3.1,2.0,-1.57,-2.79,-1.64,0.0,1.25,2.47,-1.81,1.23,-1.21,0.28,2,2,-7.172131147540983
1.18,-1.74,3.16,-1.72,-0.58,0.2,0.39,-0.78,-5.69,-1.25,0.21,-0.21,-1.05,-0.21,-1.71,-0.99,2,2,-0.6507592190889366
-2.06,3.24,-4.25,0.58,-7.49,-1.45,-0.42,-5.29,1.56,-0.44,5.96,-10.83,3.97,3.82,0.87,0.93,2,2,-9.442060085836912
1.66,-1.76,0.06,0.31,-2.52,-1.51,-6.53,2.67,1.27,9.35,17.35,5.24,17.8,-3.31,4.93,-0.87,2,2,-24.081632653061224
-2.34,-5.85,7.91,-3.93,-0.54,-6.85,1.18,-0.58,-1.17,1.18,1.46,10.66,11.46,28.5,18.36,-0.93,2,2,-32.397260273972606
0.99,2.8,-0.95,2.05,1.5,0.43,-0.49,-1.05,1.37,1.66,-1.76,0.06,0.31,-2.52,-1.51,0.53,2,2,34.12291933418694
-5.17,0.0,-5.13,1.35,9.67,17.02,-2.34,-5.85,7.91,-3.93,-0.54,-6.85,1.18,-0.58,-1.17,1.07,2,2,47.95514511873351
-6.53,2.99,5.81,-5.26,-2.42,-2.97,-7.5,0.72,0.88,-2.28,0.89,3.14,3.42,3.51,1.0,-0.02,2,2,-4.543209876543209
0.23,-1.15,-0.7,-1.05,-0.18,0.65,0.35,0.53,0.35,1.45,-1.66,1.4,2.59,-0.56,-0.68,-0.13,2,1,-3.006239364719232
-1.44,0.84,-3.4,0.23,0.23,-1.15,-0.7,-1.05,-0.18,0.65,0.35,0.53,0.35,1.45,-1.66,0.07,2,1,-0.9324009324009341
0.28,-1.44,0.84,-3.4,0.23,0.23,-1.15,-0.7,-1.05,-0.18,0.65,0.35,0.53,0.35,1.45,0.56,2,1,-1.8911174785100293
0.76,-1.85,1.65,0.29,-1.74,0.59,0.64,0.58,-1.45,-1.17,-0.59,-0.54,0.24,1.38,0.95,1.07,2,1,5.38326506729081
1.68,-1.71,0.45,0.67,1.22,-1.15,-0.11,0.28,-1.44,0.84,-3.4,0.23,0.23,-1.15,-0.7,-0.19,2,1,2.691632533645416
-1.17,-0.59,-0.54,0.24,1.38,0.95,-0.64,-0.24,-1.36,-0.3,1.08,1.13,-1.76,3.65,-0.35,0.99,2,1,0.752314814814814
0.85,1.7,0.35,-1.82,-0.36,-1.1,-0.4,-0.51,0.75,-0.61,-0.14,1.16,-1.53,-0.08,-0.31,-0.33,2,1,1.0269953051643244
-0.44,0.26,-1.42,0.37,2.94,-1.79,-0.24,-0.92,-1.08,0.41,-0.84,-0.64,-1.89,-2.96,-0.04,0.13,2,1,-0.19586894586894887
0.25,1.56,-0.15,-0.63,-0.42,0.29,-1.31,1.67,-0.91,0.14,0.41,-1.8,1.1,-0.64,-0.88,-0.87,2,1,-0.5726499173287047
3.98,-0.46,-1.06,1.49,-0.11,-2.3,-2.64,2.67,1.05,1.54,-0.4,2.23,-1.97,-0.6,-1.98,-1.71,2,1,0.7950028392958552
0.72,-0.27,0.26,-0.27,-0.99,0.6,0.53,0.0,0.41,0.64,-0.63,0.35,-0.75,0.74,0.27,0.38,2,1,-0.46977568988582075
0.31,-0.1,-1.29,-0.08,-1.23,-0.42,0.48,1.02,-0.1,-1.25,0.85,1.7,0.35,-1.82,-0.36,-0.62,2,1,-4.1578346649274405
0.43,0.85,-1.79,2.03,-0.73,1.69,-3.74,1.29,1.7,1.99,-1.33,-0.83,-3.46,-0.43,0.22,-1.29,3,1,6.209150326797386
1.11,-3.08,-0.68,0.84,0.08,2.34,2.14,-1.08,2.12,-3.29,-1.03,-2.54,-1.45,0.39,1.24,0.36,3,1,-9.097859327217128
0.6,-1.87,-1.13,-0.26,0.18,0.0,0.26,1.49,7.68,-2.4,-1.15,-1.74,0.0,-0.42,0.76,1.56,3,1,-9.351305812973887
7.68,-2.4,-1.15,-1.74,0.0,-0.42,0.76,-0.59,-1.61,0.52,1.89,0.0,-1.01,-0.85,-1.03,0.79,3,1,-12.121212121212121
0.14,-1.93,1.2,1.46,-1.85,-2.16,1.0,-2.4,1.38,0.86,-0.64,-3.78,1.11,-3.08,-0.68,0.09,3,1,-6.4687975646879785
-3.46,-0.43,0.22,1.09,1.08,0.11,1.17,1.26,2.18,1.22,-0.7,-0.81,0.41,-2.03,1.66,-0.08,3,1,-13.469387755102035
0.56,0.87,0.59,-1.91,0.6,-0.09,-1.2,1.16,0.97,1.32,-0.27,0.86,0.18,-0.54,1.17,-1.52,1,1,-6.702174877940525
0.21,2.55,-0.2,2.29,-1.38,-1.2,-1.62,-0.27,-1.03,1.95,0.2,2.79,2.85,0.77,-1.79,0.02,1,1,8.392973324658426
3.55,-2.37,0.64,-2.15,-2.07,0.26,-1.85,0.2,-2.41,-0.69,-1.04,1.12,1.94,-1.83,-1.11,1.33,1,1,1.187980433263447
0.0,-3.94,-0.86,-3.05,0.82,0.07,-0.82,-0.07,-0.97,0.0,-1.14,1.45,0.6,1.88,0.37,0.75,1,1,8.07043286867204
-0.51,-0.73,-1.84,4.43,4.09,-0.76,2.09,-1.16,-2.0,1.55,-1.59,0.42,-0.77,0.0,0.28,-0.17,1,1,-3.0985915492957705
-0.55,2.9,-1.68,-1.1,0.43,-1.35,-2.18,0.45,-0.19,1.65,-1.63,-1.08,0.39,-1.92,-1.3,1.99,1,1,-5.485789821546594
0.38,1.04,-0.29,-1.44,1.05,1.37,0.78,-1.87,-0.58,-1.41,-0.51,-0.81,0.68,-0.38,-0.13,-0.03,2,1,-3.195831524099002
0.74,1.24,0.35,-0.94,-1.23,-0.03,-0.1,-0.16,-2.22,3.06,-2.65,1.05,0.94,-1.03,-0.55,-0.57,2,1,-0.12375386730835158
-0.21,0.84,-0.62,0.33,1.13,0.41,-0.37,-0.12,0.45,0.33,0.65,1.1,-0.36,0.44,0.56,0.59,2,1,0.2846454131424814
-0.32,0.76,-1.39,0.51,0.99,1.04,0.0,-0.56,-0.25,-0.72,-0.79,-0.32,-1.44,-1.23,0.69,0.5,2,1,-0.19047619047618536
0.78,0.04,0.32,-1.01,1.35,0.44,0.28,-0.6,-0.48,-0.57,-1.18,-1.15,0.25,0.96,0.53,0.15,2,1,-4.498703905008783
1.37,0.78,-1.87,-0.58,-1.41,-0.51,-0.81,0.68,-0.38,-0.13,1.37,-1.73,-0.47,-0.22,-0.69,-0.8,2,1,2.9611950853001057
